forest;plotID;treeID;genus;species;meanWD;predHeight18;DBH18
Nyungwe;NPL11;2263;Cassipourea;Ruwensorensis;0.6504;11.44752442;17
Nyungwe;NPL11;2264;Chionthus;Africanus ;0.6805;23.20097751;81
Nyungwe;NPL11;2265;Melchiora;Schliebenii ;0.5995;10.96134041;15.9
Nyungwe;NPL11;2266;Carapa;Grandiflora;0.5524;15.37883113;28.3
Nyungwe;NPL11;2267;Podocarpus;Latifolius;0.469;15.37883113;28.3
Nyungwe;NPL11;2268;Syzygium;Guineense;0.6097;21.20070509;60
Nyungwe;NPL11;2269;Symphonia;Globulifera;0.6004;19.858963;50
Nyungwe;NPL11;2270;Syzygium;Guineense;0.6097;9.556477238;13
Nyungwe;NPL11;2271;Syzygium;Guineense;0.6097;15.06348842;27.2
Nyungwe;NPL11;2272;Oxyanthus;Troupinii;0.525;8.692811477;11.4
Nyungwe;NPL11;2273;Syzygium;Guineense;0.6097;24.30855273;98.3
Nyungwe;NPL11;2274;Cleistanthus;Polystachyus;0.6518;10.3068592;14.5
Nyungwe;NPL11;2275;Chionthus;Africanus ;0.6805;16.23354148;31.5
Nyungwe;NPL11;2276;Carapa;Grandiflora;0.5524;17.62279772;37.5
Nyungwe;NPL11;2277;Carapa;Grandiflora;0.5524;9.079246074;12.1
Nyungwe;NPL11;2278;Carapa;Grandiflora;0.5524;8.174885438;10.5
Nyungwe;NPL11;2279;Apodytes;Dimidiata ;0.587;14.33250251;24.8
Nyungwe;NPL11;2280;Syzygium;Guineense;0.6097;25.26524153;120
Nyungwe;NPL11;2281;Carapa;Grandiflora;0.5524;13.74162791;23
Nyungwe;NPL11;2282;Melchiora;Schliebenii ;0.5995;11.00652119;16
Nyungwe;NPL11;2283;Melchiora;Schliebenii ;0.5995;16.72505884;33.5
Nyungwe;NPL11;2284;Melchiora;Schliebenii ;0.5995;22.28495073;70.2
Nyungwe;NPL11;2285;Syzygium;Guineense;0.6097;16.72505884;33.5
Nyungwe;NPL11;2286;Carapa;Grandiflora;0.5524;7.996668776;10.2
Nyungwe;NPL11;2287;Podocarpus;Latifolius;0.469;18.19175948;40.3
Nyungwe;NPL11;2288;Syzygium;Guineense;0.6097;25.1551244;117
Nyungwe;NPL11;2289;Pentadesma;Reindersii;0.6828;9.399762741;12.7
Nyungwe;NPL11;2290;Syzygium;Guineense;0.6097;19.05290725;45
Nyungwe;NPL11;2291;Syzygium;Guineense;0.6097;19.858963;50
Nyungwe;NPL11;2292;Carapa;Grandiflora;0.5524;10.11196492;14.1
Nyungwe;NPL11;2293;Chionthus;Africanus ;0.6805;17.51630383;37
Nyungwe;NPL11;2294;Oxyanthus;Speciosus;0.525;7.936619198;10.1
Nyungwe;NPL11;2295;Melchiora;Schliebenii ;0.5995;11.00652119;16
Nyungwe;NPL12;2296;Syzygium;Guineense;0.6097;17.9332216;39
Nyungwe;NPL12;2297;Grewia;Mildbraedii ;0.5581;9.293988599;12.5
Nyungwe;NPL12;2298;Syzygium;Guineense;0.6097;14.42728913;25.1
Nyungwe;NPL12;2299;Memecylon;Walikalense ;0.7728;8.465645526;11
Nyungwe;NPL12;2300;Carapa;Grandiflora;0.5524;18.42222081;41.5
Nyungwe;NPL12;2301;Sericanthe;Leordii;0.6145;8.174885438;10.5
Nyungwe;NPL12;2302;Carapa;Grandiflora;0.5524;9.761885204;13.4
Nyungwe;NPL12;2303;Syzygium;Guineense;0.6097;21.46719728;62.3
Nyungwe;NPL12;2304;Carapa;Grandiflora;0.5524;9.240705622;12.4
Nyungwe;NPL12;2305;Melchiora;Schliebenii ;0.6145;11.44752442;17
Nyungwe;NPL12;2306;Melchiora;Schliebenii ;0.6145;21.24806301;60.4
Nyungwe;NPL12;2307;Carapa;Grandiflora;0.5524;9.079246074;12.1
Nyungwe;NPL12;2308;Carapa;Grandiflora;0.5524;13.00012498;20.9
Nyungwe;NPL12;2309;Grewia;Mildbraedii ;0.5581;8.40810719;10.9
Nyungwe;NPL12;2310;Syzygium;Guineense;0.6097;18.15259635;40.1
Nyungwe;NPL12;2311;Syzygium;Guineense;0.6097;21.25983473;60.5
Nyungwe;NPL12;2312;Memecylon;Walikalense ;0.7728;8.579820697;11.2
Nyungwe;NPL12;2313;Chionthus;Africanus ;0.6805;12.5098235;19.6
Nyungwe;NPL12;2314;Chionthus;Africanus ;0.6805;11.44752442;17
Nyungwe;NPL12;2315;Carapa;Grandiflora;0.5524;11.86984612;18
Nyungwe;NPL12;2316;Chionthus;Africanus ;0.6805;11.18525113;16.4
Nyungwe;NPL12;2317;Ixora;Burundiensis;0.7929;13.00012498;20.9
Nyungwe;NPL12;2318;Chionthus;Africanus ;0.6805;12.58691854;19.8
Nyungwe;NPL12;2319;Sericanthe;Leordii;0.6145;9.556477238;13
Nyungwe;NPL12;2320;Syzygium;Guineense;0.6097;19.42037833;47.2
Nyungwe;NPL12;2321;Syzygium;Guineense;0.6097;12.58691854;19.8
Nyungwe;NPL12;2322;Carapa;Grandiflora;0.5524;8.292115516;10.7
Nyungwe;NPL12;2323;Chionthus;Africanus ;0.6805;15.26551545;27.9
Nyungwe;NPL12;2324;Ixora;Burundiensis;0.7929;9.504495761;12.9
Nyungwe;NPL12;2325;Ixora;Burundiensis;0.7929;14.07467953;24
Nyungwe;NPL12;2326;Ixora;Burundiensis;0.7929;14.3958064;25
Nyungwe;NPL12;2327;Ixora;Burundiensis;0.7929;14.70566905;26
Nyungwe;NPL12;2328;Ixora;Burundiensis;0.7929;17.11972682;35.2
Nyungwe;NPL12;2329;Carapa;Grandiflora;0.5524;13.80922583;23.2
Nyungwe;NPL12;2330;Memecylon;Walikalense ;0.7728;16.60503056;33
Nyungwe;NPL12;2331;Carapa;Grandiflora;0.5524;8.860122003;11.7
Nyungwe;NPL12;2332;Syzygium;Guineense;0.6097;14.45865989;25.2
Nyungwe;NPL12;2333;Pentadesma;Reindersii;0.6828;11.95218261;18.2
Nyungwe;NPL12;2334;Polyscias;Fulva;0.237;11.74503314;17.7
Nyungwe;NPL12;2335;Chionthus;Africanus ;0.6805;15.15066004;27.5
Nyungwe;NPL12;2336;Syzygium;Guineense;0.6097;18.69981762;43
Nyungwe;NPL12;2337;Symphonia;Globulifera;0.6004;20.29595642;53
Nyungwe;NPL12;2338;Chionthus;Africanus ;0.6805;8.233656675;10.6
Nyungwe;NPL12;2339;Psychotria;Bugoyensis;0.5636;9.024881695;12
Nyungwe;NPL12;2340;Melchiora;Schliebenii ;0.6145;10.77857932;15.5
Nyungwe;NPL12;2341;Melchiora;Schliebenii ;0.6145;13.39593246;22
Nyungwe;NPL12;2342;Melchiora;Schliebenii ;0.6145;18.96639123;44.5
Nyungwe;NPL12;2343;Memecylon;Walikalense ;0.7728;9.556477238;13
Nyungwe;NPL12;2344;Carapa;Grandiflora;0.5524;7.876242664;10
Nyungwe;NPL12;2345;Grewia;Mildbraedii ;0.5581;9.608204849;13.1
Nyungwe;NPL12;2346;Psychotria;Bugoyensis;0.5636;10.82457835;15.6
Nyungwe;NPL12;2347;Psychotria;Bugoyensis;0.5636;11.44752442;17
Nyungwe;NPL12;2348;Chionthus;Africanus ;0.6805;10.73237187;15.4
Nyungwe;NPL12;2349;Carapa;Grandiflora;0.5524;13.03680834;21
Nyungwe;NPL12;2350;Carapa;Grandiflora;0.5524;11.44752442;17
Nyungwe;NPL12;2351;Psychotria;Bugoyensis;0.5636;10.77857932;15.5
Nyungwe;NPL12;2352;Syzygium;Guineense;0.6097;24.34596246;99
Nyungwe;NPL12;2353;Carapa;Grandiflora;0.5524;12.39300649;19.3
Nyungwe;NPL12;2354;Chionthus;Africanus ;0.6805;9.96336189;13.8
Nyungwe;NPL12;2355;Carapa;Grandiflora;0.5524;17.7277607;38
Nyungwe;NPL12;2356;Chionthus;Africanus ;0.6805;16.35931701;32
Nyungwe;NPL12;2357;Harunga;Monta;0.467;12.15504038;18.7
Nyungwe;NPL12;2358;Syzygium;Guineense;0.6097;17.00574712;34.7
Nyungwe;NPL12;2359;Harunga;Monta;0.467;15.00487567;27
Nyungwe;NPL12;2360;Psychotria;Bugoyensis;0.5636;9.024881695;12
Nyungwe;NPL12;2361;Anthocleista;Grandiflora;0.578;9.556477238;13
Nyungwe;NPL12;2362;Chionthus;Africanus ;0.6805;15.00487567;27
Nyungwe;NPL12;2363;Chionthus;Africanus ;0.6805;11.86984612;18
Nyungwe;NPL12;2364;Syzygium;Guineense;0.6097;22.97484574;78.1
Nyungwe;NPL12;2365;Chionthus;Africanus ;0.6805;11.44752442;17
Nyungwe;NPL12;2366;Carapa;Grandiflora;0.5524;19.3222374;46.6
Nyungwe;NPL12;2367;Carapa;Grandiflora;0.5524;15.84396457;30
Nyungwe;NPL12;2368;Chionthus;Africanus ;0.6805;13.50101404;22.3
Nyungwe;NPL12;2369;Chionthus;Africanus ;0.6805;11.44752442;17
Nyungwe;NPL12;2370;Syzygium;Guineense;0.6097;18.93146236;44.3
Nyungwe;NPL12;2371;Harunga;Monta;0.467;10.63932536;15.2
Nyungwe;NPL12;2372;Syzygium;Guineense;0.6097;16.35931701;32
Nyungwe;NPL12;2373;Carapa;Grandiflora;0.5524;14.07467953;24
Nyungwe;NPL12;2374;Harunga;Monta;0.467;16.4831314;32.5
Nyungwe;NPL12;2375;Harunga;Monta;0.467;10.40294892;14.7
Nyungwe;NPL12;2376;Harunga;Monta;0.467;10.3068592;14.5
Nyungwe;NPL12;2377;Podocarpus;Latifolius;0.469;16.10575732;31
Nyungwe;NPL12;2378;Carapa;Grandiflora;0.5524;17.89259708;38.8
Nyungwe;NPL12;2379;Symphonia;Globulifera;0.6004;21.54558044;63
Nyungwe;NPL12;2380;Ixora;Burundiensis;0.7929;9.293988599;12.5
Nyungwe;NPL12;2381;Ixora;Burundiensis;0.7929;9.452258307;12.8
Nyungwe;NPL12;2382;Sericanthe;Leordii;0.6145;10.54542598;15
Nyungwe;NPL12;2383;Syzygium;Guineense;0.6097;21.86793965;66
Nyungwe;NPL12;2384;Syzygium;Guineense;0.6097;9.293988599;12.5
Nyungwe;NPL12;2385;Syzygium;Guineense;0.6097;8.174885438;10.5
Nyungwe;NPL12;2386;Grewia;Mildbraedii ;0.5581;9.96336189;13.8
Nyungwe;NPL12;2387;Syzygium;Guineense;0.6097;9.913354339;13.7
Nyungwe;NPL12;2388;Syzygium;Guineense;0.6097;16.72505884;33.5
Nyungwe;NPL8;2389;Cleistanthus;Polystachyus;0.6518;15.57352345;29
Nyungwe;NPL8;2390;Cleistanthus;Polystachyus;0.6518;16.18267157;31.3
Nyungwe;NPL8;2391;Sericanthe;Leordii;0.633;8.804638542;11.6
Nyungwe;NPL8;2392;Cleistanthus;Polystachyus;0.6518;23.45671781;84.5
Nyungwe;NPL8;2393;Cleistanthus;Polystachyus;0.6518;18.21125918;40.4
Nyungwe;NPL8;2394;Cleistanthus;Polystachyus;0.6518;8.292115516;10.7
Nyungwe;NPL8;2395;Cleistanthus;Polystachyus;0.6518;19.858963;50
Nyungwe;NPL8;2396;Pentadesma;Reindersii;0.6828;14.91619832;26.7
Nyungwe;NPL8;2397;Oxyanthus;Troupinii;0.525;13.74162791;23
Nyungwe;NPL8;2398;Oxyanthus;Troupinii;0.525;11.66093807;17.5
Nyungwe;NPL8;2399;Cleistanthus;Polystachyus;0.6518;13.94292873;23.6
Nyungwe;NPL8;2400;Cleistanthus;Polystachyus;0.6518;20.80562236;56.8
Nyungwe;NPL8;2401;Cleistanthus;Polystachyus;0.6518;20.29595642;53
Nyungwe;NPL8;2402;Syzygium;Guineense;0.6097;22.07127325;68
Nyungwe;NPL8;2403;Memecylon;Walikalense ;0.7728;13.03680834;21
Nyungwe;NPL8;2404;Cleistanthus;Polystachyus;0.6518;17.83122493;38.5
Nyungwe;NPL8;2405;Cleistanthus;Polystachyus;0.6518;11.66093807;17.5
Nyungwe;NPL8;2406;Ocotea;Usambarensis;0.5391;25.22922292;119
Nyungwe;NPL8;2407;Cleistanthus;Polystachyus;0.6518;13.32520829;21.8
Nyungwe;NPL8;2408;Oxyanthus;Troupinii;0.525;11.5761222;17.3
Nyungwe;NPL8;2409;Carapa;Grandiflora;0.5524;19.10427095;45.3
Nyungwe;NPL8;2410;Cleistanthus;Polystachyus;0.6518;14.00904531;23.8
Nyungwe;NPL8;2411;Memecylon;Walikalense ;0.7728;14.36421107;24.9
Nyungwe;NPL8;2412;Cleistanthus;Polystachyus;0.6518;13.03680834;21
Nyungwe;NPL8;2413;Cleistanthus;Polystachyus;0.6518;17.07434015;35
Nyungwe;NPL8;2414;Cleistanthus;Polystachyus;0.6518;20.81842126;56.9
Nyungwe;NPL8;2415;Creochiton; Divitiflora;0.633;9.452258307;12.8
Nyungwe;NPL8;2416;Taren;Rwandensis ;0.6798;9.240705622;12.4
Nyungwe;NPL8;2417;Cleistanthus;Polystachyus;0.6518;20.63645133;55.5
Nyungwe;NPL8;2418;Cleistanthus;Polystachyus;0.6518;15.97591534;30.5
Nyungwe;NPL8;2419;Ocotea;Usambarensis;0.5391;22.26594214;70
Nyungwe;NPL8;2420;Carapa;Grandiflora;0.5524;19.28918329;46.4
Nyungwe;NPL8;2421;Cleistanthus;Polystachyus;0.6518;17.51630383;37
Nyungwe;NPL8;2422;Memecylon;Walikalense ;0.7728;15.97591534;30.5
Nyungwe;NPL8;2423;Oxyanthus;Troupinii;0.525;12.66339672;20
Nyungwe;NPL8;2424;Memecylon;Walikalense ;0.7728;18.51601798;42
Nyungwe;NPL8;2425;Strombosia;Scheffleri;0.584;9.812617948;13.5
Nyungwe;NPL8;2426;Memecylon;Walikalense ;0.7728;12.07440291;18.5
Nyungwe;NPL8;2427;Cleistanthus;Polystachyus;0.6518;8.579820697;11.2
Nyungwe;NPL8;2428;Beilschmiedia;Rwandensis ;0.5631;17.36457713;36.3
Nyungwe;NPL8;2429;Harunga;Monta;0.467;15.09264477;27.3
Nyungwe;NPL8;2430;Harunga;Monta;0.467;15.97591534;30.5
Nyungwe;NPL8;2431;Macaranga;Kilimandscharica ;0.3818;8.056394382;10.3
Nyungwe;NPL8;2432;Pleiocarpa;Pycntha;0.633;16.60503056;33
Nyungwe;NPL8;2433;Pleiocarpa;Pycntha;0.633;13.03680834;21
Nyungwe;NPL8;2434;Pleiocarpa;Pycntha;0.633;13.25394059;21.6
Nyungwe;NPL8;2435;Chrysophyllum ;Gorungosanum;0.633;20.60995799;55.3
Nyungwe;NPL8;2436;Cleistanthus;Polystachyus;0.6518;17.81065047;38.4
Nyungwe;NPL8;2437;Cleistanthus;Polystachyus;0.6518;15.1217018;27.4
Nyungwe;NPL8;2438;Cleistanthus;Polystachyus;0.6518;21.86793965;66
Nyungwe;NPL8;2439;Cleistanthus;Polystachyus;0.6518;19.28918329;46.4
Nyungwe;NPL8;2440;Cleistanthus;Polystachyus;0.6518;17.23201413;35.7
Nyungwe;NPL8;2441;Strombosia;Scheffleri;0.584;20.00824645;51
Nyungwe;NPL8;2442;Cleistanthus;Polystachyus;0.6518;16.95967283;34.5
Nyungwe;NPL8;2443;Cleistanthus;Polystachyus;0.6518;19.858963;50
Nyungwe;NPL8;2444;Cleistanthus;Polystachyus;0.6518;14.97541819;26.9
Nyungwe;NPL8;2445;Grewia;Mildbraedii ;0.5581;10.77857932;15.5
Nyungwe;NPL8;2446;Carapa;Grandiflora;0.5524;17.07434015;35
Nyungwe;NPL8;2447;Memecylon;Walikalense ;0.7728;16.30924475;31.8
Nyungwe;NPL8;2448;Cleistanthus;Polystachyus;0.6518;16.10575732;31
Nyungwe;NPL8;2449;Beilschmiedia;Rwandensis ;0.5631;15.70985219;29.5
Nyungwe;NPL8;2450;Oxyanthus;Troupinii;0.525;11.74503314;17.7
Nyungwe;NPL8;2451;Cleistanthus;Polystachyus;0.6518;19.22255681;46
Nyungwe;NPL8;2452;Cleistanthus;Polystachyus;0.6518;16.72505884;33.5
Nyungwe;NPL8;2453;Cleistanthus;Polystachyus;0.6518;10.54542598;15
Nyungwe;NPL8;2454;Cleistanthus;Polystachyus;0.6518;12.66339672;20
Nyungwe;NPL8;2455;Pentadesma;Reindersii;0.6828;18.78986888;43.5
Nyungwe;NPL8;2456;Diospyros;Gabunensis;0.633;14.70566905;26
Nyungwe;NPL8;2457;Carapa;Grandiflora;0.5524;20.06692807;51.4
Nyungwe;NPL8;2458;Oxyanthus;Troupinii;0.525;15.29398746;28
Nyungwe;NPL8;2459;Chrysophyllum ;Gorungosanum;0.633;22.30387779;70.4
Nyungwe;NPL8;2460;Cleistanthus;Polystachyus;0.6518;15.00487567;27
Nyungwe;NPL8;2461;Pentadesma;Reindersii;0.6828;20.95724191;58
Nyungwe;NPL8;2462;Memecylon;Walikalense ;0.7728;17.7277607;38
Nyungwe;NPL8;2463;Oxyanthus;Troupinii;0.525;12.92632621;20.7
Nyungwe;NPL8;2464;Cleistanthus;Polystachyus;0.6518;14.521068;25.4
Nyungwe;NPL8;2465;Memecylon;Walikalense ;0.7728;16.60503056;33
Nyungwe;NPL8;2466;Syzygium;Guineense;0.6097;7.996668776;10.2
Nyungwe;NPL8;2467;Cleistanthus;Polystachyus;0.6518;21.20070509;60
Nyungwe;NPL8;2468;Memecylon;Walikalense ;0.7728;13.43109279;22.1
Nyungwe;NPL8;2469;Strombosia;Scheffleri;0.584;16.72505884;33.5
Nyungwe;NPL8;2470;Cleistanthus;Polystachyus;0.6518;16.50766301;32.6
Nyungwe;NPL8;2471;Sericanthe;Leordii;0.633;9.024881695;12
Nyungwe;NPL4;2472;Carapa;Grandiflora;0.5524;21.65543788;64
Nyungwe;NPL4;2473;Memecylon;Walikalense ;0.6211;13.0733489;21.1
Nyungwe;NPL4;2474;Cleistanthus;Polystachyus;0.6518;15.29398746;28
Nyungwe;NPL4;2475;Beilschmiedia;Rwandensis ;0.5631;14.07467953;24
Nyungwe;NPL4;2476;Symphonia;Globulifera;0.6004;20.15387004;52
Nyungwe;NPL4;2477;Cleistanthus;Polystachyus;0.6518;20.70213516;56
Nyungwe;NPL4;2478;Cleistanthus;Polystachyus;0.6518;16.15711513;31.2
Nyungwe;NPL4;2479;Syzygium;Guineense;0.6097;18.51601798;42
Nyungwe;NPL4;2480;Pentadesma;Reindersii;0.6828;15.32236375;28.1
Nyungwe;NPL4;2481;Syzygium;Guineense;0.6097;21.60081704;63.5
Nyungwe;NPL4;2482;Cleistanthus;Polystachyus;0.6518;15.7368502;29.6
Nyungwe;NPL4;2483;Syzygium;Guineense;0.6097;22.3227238;70.6
Nyungwe;NPL4;2484;Cleistanthus;Polystachyus;0.6518;8.579820697;11.2
Nyungwe;NPL4;2485;Cleistanthus;Polystachyus;0.6518;14.13983694;24.2
Nyungwe;NPL4;2486;Cleistanthus;Polystachyus;0.6518;14.58303567;25.6
Nyungwe;NPL4;2487;Oxyanthus;Troupinii;0.525;10.3068592;14.5
Nyungwe;NPL4;2488;Cleistanthus;Polystachyus;0.6518;9.556477238;13
Nyungwe;NPL4;2489;Carapa;Grandiflora;0.5524;18.87871916;44
Nyungwe;NPL4;2490;Encopea;Umbellifera ;0.6211;10.54542598;15
Nyungwe;NPL4;2491;Psychotria;Mahonii;0.5636;11.00652119;16
Nyungwe;NPL4;2492;Ocotea;Usambarensis;0.5391;15.46282656;28.6
Nyungwe;NPL4;2493;Pentadesma;Reindersii;0.6828;17.45165891;36.7
Nyungwe;NPL4;2494;Pentadesma;Reindersii;0.6828;19.46888187;47.5
Nyungwe;NPL4;2495;Cleistanthus;Polystachyus;0.6518;17.16484272;35.4
Nyungwe;NPL4;2496;Pentadesma;Reindersii;0.6828;17.7277607;38
Nyungwe;NPL4;2497;Melchiora;Schliebenii ;0.6211;19.22255681;46
Nyungwe;NPL4;2498;Syzygium;Guineense;0.6097;19.705891;49
Nyungwe;NPL4;2499;Ocotea;Usambarensis;0.5391;19.59641429;48.3
Nyungwe;NPL4;2500;Cleistanthus;Polystachyus;0.6518;15.32236375;28.1
Nyungwe;NPL4;2501;Carapa;Grandiflora;0.5524;9.863107005;13.6
Nyungwe;NPL4;2502;Pariri;Excelsa;0.7019;20.95724191;58
Nyungwe;NPL4;2503;Oxyanthus;Troupinii;0.525;12.73926599;20.2
Nyungwe;NPL4;2504;Symphonia;Globulifera;0.6004;19.78290886;49.5
Nyungwe;NPL4;2505;Syzygium;Guineense;0.6097;19.59641429;48.3
Nyungwe;NPL4;2506;Syzygium;Guineense;0.6097;8.465645526;11
Nyungwe;NPL4;2507;Cleistanthus;Polystachyus;0.6518;16.10575732;31
Nyungwe;NPL4;2508;Sericanthe;Leordii;0.6211;8.350264765;10.8
Nyungwe;NPL4;2509;Oxyanthus;Troupinii;0.525;15.00487567;27
Nyungwe;NPL4;2510;Oxyanthus;Troupinii;0.525;12.47104212;19.5
Nyungwe;NPL4;2511;Grewia;Mildbraedii ;0.5581;21.08038388;59
Nyungwe;NPL4;2512;Pentadesma;Reindersii;0.6828;18.03378099;39.5
Nyungwe;NPL4;2513;Taren;Rwandensis ;0.6798;8.748869202;11.5
Nyungwe;NPL4;2514;Pariri;Excelsa;0.7019;18.32712507;41
Nyungwe;NPL4;2515;Oxyanthus;Troupinii;0.525;12.31433337;19.1
Nyungwe;NPL4;2516;Cleistanthus;Polystachyus;0.6518;13.77548969;23.1
Nyungwe;NPL4;2517;Pentadesma;Reindersii;0.6828;18.2307046;40.5
Nyungwe;NPL4;2518;Cleistanthus;Polystachyus;0.6518;8.174885438;10.5
Nyungwe;NPL4;2519;Cleistanthus;Polystachyus;0.6518;13.53577657;22.4
Nyungwe;NPL4;2520;Melchiora;Schliebenii ;0.6211;19.73681488;49.2
Nyungwe;NPL4;2521;Cleistanthus;Polystachyus;0.6518;14.70566905;26
Nyungwe;NPL4;2522;Cleistanthus;Polystachyus;0.6518;11.53344077;17.2
Nyungwe;NPL4;2523;Melchiora;Schliebenii ;0.6211;20.29595642;53
Nyungwe;NPL4;2524;Symphonia;Globulifera;0.6004;18.68166121;42.9
Nyungwe;NPL4;2525;Cleistanthus;Polystachyus;0.6518;14.521068;25.4
Nyungwe;NPL4;2526;Cleistanthus;Polystachyus;0.6518;12.03383251;18.4
Nyungwe;NPL4;2527;Taren;Rwandensis ;0.6798;8.465645526;11
Nyungwe;NPL4;2528;Cleistanthus;Polystachyus;0.6518;14.85656825;26.5
Nyungwe;NPL4;2529;Pentadesma;Reindersii;0.6828;20.03765995;51.2
Nyungwe;NPL4;2530;Cleistanthus;Polystachyus;0.6518;14.85656825;26.5
Nyungwe;NPL4;2531;Cleistanthus;Polystachyus;0.6518;12.66339672;20
Nyungwe;NPL4;2532;Apodytes;Dimidiata ;0.587;9.556477238;13
Nyungwe;NPL4;2533;Cleistanthus;Polystachyus;0.6518;16.10575732;31
Nyungwe;NPL4;2534;Sericanthe;Leordii;0.6211;9.710906784;13.3
Nyungwe;NPL4;2535;Carapa;Grandiflora;0.5524;17.79001707;38.3
Nyungwe;NPL4;2536;Oxyanthus;Troupinii;0.525;11.91110078;18.1
Nyungwe;NPL4;2537;Carapa;Grandiflora;0.5524;19.25595685;46.2
Nyungwe;NPL4;2538;Cleistanthus;Polystachyus;0.6518;17.68595713;37.8
Nyungwe;NPL4;2539;Pariri;Excelsa;0.7019;21.41044523;61.8
Nyungwe;NPL4;2540;Oxyanthus;Troupinii;0.525;9.556477238;13
Nyungwe;NPL4;2541;Oxyanthus;Troupinii;0.525;11.5761222;17.3
Nyungwe;NPL4;2542;Pentadesma;Reindersii;0.6828;18.2307046;40.5
Nyungwe;NPL4;2543;Cleistanthus;Polystachyus;0.6518;17.7277607;38
Nyungwe;NPL4;2544;Cleistanthus;Polystachyus;0.6518;15.00487567;27
